,uid,odi_type,team,opposition,toss_won,bat_first_win_prob,is_home,balls_total,stadium_id,runs,run_rate,balls_per_wicket,runs_per_wicket,year,all_out_flag,deviation_from_avg_score,win_percentage
237,2417,daynight,Sri-Lanka,South-Africa,0,0.333333333,0,285,703,184,3.873684211,25.90909091,16.72727273,2002,1,-39,0
238,2414,day,South-Africa,Sri-Lanka,0,0.318181818,1,300,311,253,5.06,37.5,31.625,2002,0,13,0
239,2363,daynight,West-Indies,Pakistan,1,0.53526971,0,300,848,260,5.2,50,43.33333333,2002,0,36,1
240,2361,daynight,Pakistan,West-Indies,1,0.53526971,0,294,848,232,4.734693878,26.72727273,21.09090909,2002,1,8,1
241,2360,daynight,West-Indies,Pakistan,1,0.53526971,0,291,848,190,3.917525773,26.45454545,17.27272727,2002,1,-34,0
242,2382,day,West-Indies,India,0,0.452380952,1,269,199,186,4.148698885,24.45454545,16.90909091,2002,1,-46,0
243,2391,day,New-Zealand,West-Indies,1,0.47826087,0,300,680,291,5.82,33.33333333,32.33333333,2002,0,91,0
244,2389,day,New-Zealand,West-Indies,1,0.434782609,0,266,208,212,4.781954887,44.33333333,35.33333333,2002,0,-5,1
245,2387,day,New-Zealand,West-Indies,1,0.344827586,0,300,1697,210,4.2,37.5,26.25,2002,0,-15,0
246,2386,day,New-Zealand,West-Indies,0,0.344827586,0,300,1697,248,4.96,37.5,31,2002,0,23,0
247,2384,day,India,West-Indies,1,0.434782609,0,300,208,260,5.2,27.27272727,23.63636364,2002,1,43,1
248,2383,day,India,West-Indies,1,0.434782609,0,150,208,123,4.92,13.63636364,11.18181818,2002,1,-94,0
249,2406,day,West-Indies,India,0,1,0,300,854,315,6.3,42.85714286,45,2002,0,0,1
250,2404,day,West-Indies,India,0,1,0,279,868,201,4.322580645,25.36363636,18.27272727,2002,1,-41,0
251,2403,day,India,West-Indies,0,0.4375,1,288,991,290,6.041666667,32,32.22222222,2002,0,38,0
252,2402,daynight,West-Indies,India,0,0.333333333,0,300,840,324,6.48,60,64.8,2002,0,99,0
253,2401,day,West-Indies,India,0,0.5,0,300,385,300,6,50,50,2002,0,26,0
254,2400,day,India,West-Indies,0,0.6,1,282,367,279,5.936170213,28.2,27.9,2002,0,11,0
255,2399,day,India,West-Indies,1,0.3,1,300,404,283,5.66,42.85714286,40.42857143,2002,0,57,0
256,2416,daynight,West-Indies,Bangladesh,1,0.517241379,0,300,475,281,5.62,50,46.83333333,2002,0,41,1
257,2415,daynight,West-Indies,Bangladesh,1,0.517241379,0,300,475,266,5.32,60,53.2,2002,0,26,1
258,2381,daynight,Pakistan,New-Zealand,1,0.507936508,1,300,545,278,5.56,50,46.33333333,2002,0,29,1
259,2380,daynight,New-Zealand,Pakistan,1,0.458333333,0,300,1001,277,5.54,50,46.16666667,2002,0,41,0
260,2379,daynight,Pakistan,New-Zealand,1,0.458333333,1,300,487,275,5.5,42.85714286,39.28571429,2002,0,26,1
261,3415,daynight,New-Zealand,Pakistan,1,0.53526971,0,300,848,213,4.26,30,21.3,2002,0,-11,0
262,3414,daynight,Sri-Lanka,New-Zealand,1,0.53526971,0,300,848,243,4.86,30,24.3,2002,0,19,1
263,3412,daynight,Pakistan,New-Zealand,1,0.53526971,0,300,848,288,5.76,42.85714286,41.14285714,2002,0,64,1
264,3411,daynight,New-Zealand,Sri-Lanka,1,0.53526971,0,300,848,218,4.36,33.33333333,24.22222222,2002,0,-6,1
265,3805,day,New-Zealand,Bangladesh,0,0.37704918,0,300,679,244,4.88,30,24.4,2002,0,38,1
266,2428,day,New-Zealand,India,0,0.377777778,1,300,453,254,5.08,30,25.4,2002,0,13,1
267,2427,daynight,India,New-Zealand,0,0.38961039,0,197,283,108,3.289340102,17.90909091,9.818181818,2002,1,-111,0
268,3899,day,Sri-Lanka,India,1,0.410958904,0,300,45,202,4.04,33.33333333,22.44444444,2002,0,-49,0
269,3905,daynight,India,Sri-Lanka,1,0.384615385,0,300,176,304,6.08,27.27272727,27.63636364,2002,1,61,1
270,3902,day,Sri-Lanka,India,0,0.412698413,0,290,164,187,3.868965517,26.36363636,17,2002,1,-43,0
271,2354,daynight,Bangladesh,Pakistan,1,0.517241379,1,293,475,220,4.505119454,26.63636364,20,2002,1,-20,0
272,2353,daynight,Pakistan,Bangladesh,1,0.517241379,0,300,475,281,5.62,50,46.83333333,2002,0,41,1
273,2351,day,Pakistan,Bangladesh,1,0.6,0,299,476,202,4.053511706,27.18181818,18.36363636,2002,1,-8,1
274,3416,daynight,Pakistan,Sri-Lanka,1,0.53526971,0,300,848,295,5.9,42.85714286,42.14285714,2002,0,71,1
275,3413,daynight,Sri-Lanka,Pakistan,1,0.53526971,0,300,848,239,4.78,42.85714286,34.14285714,2002,0,15,1
276,3410,daynight,Sri-Lanka,Pakistan,1,0.53526971,0,300,848,242,4.84,30,24.2,2002,0,18,1
277,3953,day,Sri-Lanka,Pakistan,1,0.857142857,0,299,1737,242,4.856187291,27.18181818,22,2002,1,-4,1
278,3951,day,Pakistan,Sri-Lanka,0,0.857142857,0,300,1737,279,5.58,50,46.5,2002,0,33,1
279,3794,daynight,Pakistan,Sri-Lanka,1,0.541984733,0,298,1004,200,4.026845638,27.09090909,18.18181818,2002,1,-35,0
280,2395,day,Sri-Lanka,Bangladesh,0,0.541984733,1,300,1004,258,5.16,42.85714286,36.85714286,2002,0,23,1
281,2394,day,Bangladesh,Sri-Lanka,1,0.37704918,0,181,679,76,2.519337017,16.45454545,6.909090909,2002,1,-130,0
282,2393,day,Bangladesh,Sri-Lanka,1,0.37704918,0,300,679,226,4.52,33.33333333,25.11111111,2002,0,20,0
283,3256,daynight,Australia,England,1,0.483221477,1,300,61,229,4.58,37.5,28.625,2003,0,7,1
284,3255,daynight,England,Australia,1,0.566037736,0,246,132,117,2.853658537,22.36363636,10.63636364,2003,1,-107,0
285,3253,daynight,England,Australia,1,0.541176471,0,291,131,152,3.134020619,26.45454545,13.81818182,2003,1,-78,0
286,3252,daynight,England,Sri-Lanka,1,0.541176471,0,300,131,279,5.58,37.5,34.875,2003,0,49,1
287,3250,daynight,Sri-Lanka,England,1,0.566037736,0,300,132,284,5.68,37.5,35.5,2003,0,60,1
288,3249,day,Australia,England,1,0.583333333,1,300,905,271,5.42,60,54.2,2003,0,28,1
289,2876,daynight,India,England,1,0.468085106,0,300,302,250,5,30,25,2003,0,15,1
290,2869,daynight,England,Pakistan,1,0.651162791,0,300,174,246,4.92,33.33333333,27.33333333,2003,0,11,1
291,2883,day,England,Australia,1,0.476190476,0,300,173,204,4.08,33.33333333,22.66666667,2003,0,-29,0
292,3908,day,South-Africa,England,1,0.410958904,0,300,45,264,5.28,42.85714286,37.71428571,2003,0,13,0
293,2645,day,Pakistan,England,0,0.462686567,0,300,10,229,4.58,37.5,28.625,2003,0,-11,0
294,2644,day,Pakistan,England,1,0.410958904,0,264,45,185,4.204545455,24,16.81818182,2003,1,-66,0
295,2643,daynight,England,Pakistan,1,0.472727273,1,300,75,204,4.08,30,20.4,2003,0,-24,0
296,3916,day,South-Africa,England,0,0.462686567,0,193,10,107,3.32642487,17.54545455,9.727272727,2003,1,-133,0
297,3914,daynight,South-Africa,England,1,0.412698413,0,300,164,198,3.96,30,19.8,2003,0,-32,0
298,3911,daynight,England,South-Africa,1,0.472727273,1,300,75,223,4.46,37.5,27.875,2003,0,-5,0
299,2460,daynight,England,Sri-Lanka,1,0.448275862,0,277,1434,88,1.906137184,25.18181818,8,2003,1,-128,0
300,2459,daynight,Bangladesh,England,1,0.517241379,1,295,475,182,3.701694915,26.81818182,16.54545455,2003,1,-58,0
301,2458,daynight,Bangladesh,England,1,0.517241379,1,300,475,134,2.68,30,13.4,2003,0,-106,0
302,2457,day,Bangladesh,England,1,0.6,1,268,476,143,3.201492537,24.36363636,13,2003,1,-67,0
303,3254,daynight,Sri-Lanka,Australia,1,0.483221477,0,300,61,214,4.28,33.33333333,23.77777778,2003,0,-8,0
304,3251,daynight,Sri-Lanka,Australia,1,0.435897436,0,300,209,211,4.22,30,21.1,2003,0,-17,0
305,3248,daynight,Sri-Lanka,Australia,0,0.566037736,0,300,132,343,6.86,50,57.16666667,2003,0,119,1
306,2858,day,India,Australia,1,0.407407407,0,250,902,125,3,22.72727273,11.36363636,2003,1,-121,0
307,2852,day,Australia,Pakistan,0,0.395348837,0,300,508,310,6.2,33.33333333,34.44444444,2003,0,74,1
308,2900,day,Australia,India,0,0.395348837,0,300,508,359,7.18,100,119.6666667,2003,0,123,1
309,2898,day,Australia,Sri-Lanka,1,0.476190476,0,300,173,212,4.24,37.5,26.5,2003,0,-21,1
310,2893,day,Australia,New-Zealand,0,0.476190476,0,300,173,208,4.16,30,20.8,2003,0,-25,1
311,2889,day,Australia,Sri-Lanka,1,0.407407407,0,300,902,319,6.38,50,53.16666667,2003,0,73,1
312,2439,day,Australia,West-Indies,1,0.391304348,0,300,1131,252,5.04,27.27272727,22.90909091,2003,1,9,0
313,2438,day,West-Indies,Australia,1,0.434782609,1,300,208,290,5.8,50,48.33333333,2003,0,73,1
314,2437,day,Australia,West-Indies,1,0.434782609,0,300,208,286,5.72,50,47.66666667,2003,0,69,1
315,2436,day,Australia,West-Indies,0,0.344827586,0,300,1697,258,5.16,60,51.6,2003,0,33,1
316,2435,day,West-Indies,Australia,1,0.368421053,1,294,200,163,3.326530612,26.72727273,14.81818182,2003,1,-70,0
317,2434,day,Australia,West-Indies,0,0.368421053,0,300,200,270,5.4,50,45,2003,0,37,1
318,2440,day,Australia,West-Indies,1,0.391304348,0,300,1131,247,4.94,33.33333333,27.44444444,2003,0,4,0
319,2446,day,Australia,Bangladesh,1,0.75,1,300,1155,254,5.08,37.5,31.75,2003,0,49,1
320,2445,day,Bangladesh,Australia,1,1,0,271,1066,147,3.254612546,24.63636364,13.36363636,2003,1,21,0
321,2444,day,Bangladesh,Australia,0,1,0,204,1066,105,3.088235294,18.54545455,9.545454545,2003,1,-21,0
322,3980,day,New-Zealand,Australia,1,0.25,0,202,824,97,2.881188119,18.36363636,8.818181818,2003,1,-129,0
323,3979,daynight,India,Australia,1,0.666666667,1,300,758,283,5.66,50,47.16666667,2003,0,16,1
324,3987,daynight,Australia,India,1,0.6,0,300,292,235,4.7,50,39.16666667,2003,0,-16,1
325,3985,daynight,Australia,India,1,0.423076923,0,300,683,347,6.94,100,115.6666667,2003,0,88,1
326,3984,day,Australia,New-Zealand,0,0.5,0,300,686,225,4.5,37.5,28.125,2003,0,6,1
327,3982,day,New-Zealand,Australia,0,0.181818182,0,300,437,258,5.16,30,25.8,2003,0,34,0
328,3981,daynight,Australia,India,1,0.48,0,300,713,286,5.72,33.33333333,31.77777778,2003,0,46,1
329,2868,day,Bangladesh,South-Africa,0,0.419354839,0,211,949,108,3.071090047,19.18181818,9.818181818,2003,1,-131,0
330,2862,day,South-Africa,New-Zealand,1,0.395348837,1,300,508,306,6.12,42.85714286,43.71428571,2003,0,70,0
331,2849,daynight,West-Indies,South-Africa,1,0.651162791,0,300,174,278,5.56,50,46.33333333,2003,0,43,1
332,3969,daynight,India,South-Africa,1,0.517241379,0,295,475,215,4.372881356,26.81818182,19.54545455,2003,1,-25,0
333,3968,daynight,South-Africa,Bangladesh,1,0.517241379,0,300,475,261,5.22,50,43.5,2003,0,21,1
334,3966,daynight,South-Africa,Bangladesh,1,0.517241379,0,300,475,294,5.88,75,73.5,2003,0,54,1
335,3965,daynight,India,South-Africa,1,0.517241379,0,300,475,307,6.14,60,61.4,2003,0,67,1
336,2456,daynight,Pakistan,South-Africa,1,0.458333333,1,297,1001,192,3.878787879,27,17.45454545,2003,1,-44,0
337,2455,daynight,Pakistan,South-Africa,1,0.458333333,1,286,1001,157,3.293706294,26,14.27272727,2003,1,-79,0
338,2454,day,Pakistan,South-Africa,1,0.5,1,300,639,243,4.86,33.33333333,27,2003,0,15,0
339,2453,daynight,Pakistan,South-Africa,0,0.507936508,1,300,545,267,5.34,37.5,33.375,2003,0,18,1
340,2452,daynight,Pakistan,South-Africa,1,0.507936508,1,300,545,277,5.54,42.85714286,39.57142857,2003,0,28,1
341,2880,daynight,Sri-Lanka,West-Indies,1,0.651162791,0,300,174,228,4.56,42.85714286,32.57142857,2003,0,-7,1
342,2856,day,New-Zealand,West-Indies,0,0.476190476,0,300,173,241,4.82,37.5,30.125,2003,0,8,1
343,2443,day,Sri-Lanka,West-Indies,0,0.47826087,0,300,680,191,3.82,27.27272727,17.36363636,2003,1,-9,0
344,2442,day,West-Indies,Sri-Lanka,1,0.452380952,1,300,199,312,6.24,60,62.4,2003,0,80,0
345,2441,day,Sri-Lanka,West-Indies,0,0.452380952,0,292,199,201,4.130136986,26.54545455,18.27272727,2003,1,-31,1
346,2433,daynight,India,New-Zealand,0,0.297297297,0,269,504,122,2.721189591,24.45454545,11.09090909,2003,1,-115,0
347,2432,daynight,New-Zealand,India,0,0.38961039,1,300,283,199,3.98,30,19.9,2003,0,-20,0
348,2431,daynight,New-Zealand,India,1,0.516129032,1,256,1166,168,3.9375,23.27272727,15.27272727,2003,1,-65,0
349,2430,day,India,New-Zealand,0,0.111111111,0,262,1653,122,2.79389313,23.81818182,11.09090909,2003,1,-42,0
350,2429,daynight,India,New-Zealand,1,0.479166667,0,247,152,108,2.623481781,22.45454545,9.818181818,2003,1,-122,0
351,2875,day,Bangladesh,New-Zealand,1,0.333333333,0,300,703,198,3.96,37.5,24.75,2003,0,-25,0
352,2851,day,Sri-Lanka,New-Zealand,0,0.419354839,0,300,949,272,5.44,37.5,34,2003,0,33,1
353,2895,day,New-Zealand,India,0,0.407407407,0,271,902,146,3.232472325,24.63636364,13.27272727,2003,1,-100,0
354,3977,day,Pakistan,New-Zealand,1,0.448275862,0,300,1434,198,3.96,27.27272727,18,2003,1,-18,0
355,3976,day,Pakistan,New-Zealand,0,0.448275862,0,300,1434,203,4.06,30,20.3,2003,0,-13,1
356,3975,day,New-Zealand,Sri-Lanka,0,0.448275862,0,300,1434,156,3.12,33.33333333,17.33333333,2003,0,-60,1
357,3973,day,New-Zealand,Sri-Lanka,0,0.448275862,0,259,1434,139,3.22007722,23.54545455,12.63636364,2003,1,-77,0
358,3972,day,Pakistan,New-Zealand,0,0.448275862,0,259,1434,116,2.687258687,23.54545455,10.54545455,2003,1,-100,0
359,2464,daynight,New-Zealand,Pakistan,1,0.507936508,0,300,545,291,5.82,50,48.5,2003,0,42,0
360,3986,daynight,India,New-Zealand,1,0.5,1,300,376,353,7.06,50,58.83333333,2003,0,112,1
361,3983,daynight,India,New-Zealand,1,0.368421053,1,300,442,246,4.92,30,24.6,2003,0,-3,0
362,2470,daynight,Pakistan,New-Zealand,1,0.458333333,1,300,1001,277,5.54,60,55.4,2003,0,41,1
363,2469,daynight,New-Zealand,Pakistan,1,0.458333333,0,287,1001,183,3.825783972,26.09090909,16.63636364,2003,1,-53,0
364,2468,day,Pakistan,New-Zealand,1,0.5,1,300,639,314,6.28,37.5,39.25,2003,0,86,1
365,2467,daynight,Pakistan,New-Zealand,1,0.507936508,1,300,545,281,5.62,42.85714286,40.14285714,2003,0,32,1
366,2892,day,India,Sri-Lanka,0,0.395348837,0,300,508,292,5.84,42.85714286,41.71428571,2003,0,56,1
367,2882,day,Pakistan,India,1,0.407407407,0,300,902,273,5.46,37.5,34.125,2003,0,27,0
368,3967,daynight,Bangladesh,India,1,0.517241379,1,298,475,207,4.167785235,27.09090909,18.81818182,2003,1,-33,0
369,3964,daynight,India,Bangladesh,1,0.517241379,0,297,475,276,5.575757576,27,25.09090909,2003,1,36,1
370,3418,daynight,Sri-Lanka,Pakistan,1,0.53526971,0,300,848,223,4.46,42.85714286,31.85714286,2003,0,-1,0
371,3974,day,Sri-Lanka,Pakistan,0,0.448275862,1,299,1434,172,3.451505017,27.18181818,15.63636364,2003,1,-44,1
372,3971,day,Pakistan,Sri-Lanka,0,0.448275862,0,300,1434,199,3.98,33.33333333,22.11111111,2003,0,-17,1
373,2451,daynight,Pakistan,Bangladesh,1,0.458333333,1,300,487,302,6.04,50,50.33333333,2003,0,53,1
374,2450,daynight,Bangladesh,Pakistan,1,0.458333333,0,300,1001,222,4.44,33.33333333,24.66666667,2003,0,-14,0
375,2449,daynight,Pakistan,Bangladesh,1,0.507936508,1,300,545,257,5.14,30,25.7,2003,0,8,1
376,2448,day,Pakistan,Bangladesh,1,0.5,1,300,639,243,4.86,33.33333333,27,2003,0,15,1
377,2447,day,Pakistan,Bangladesh,1,0.428571429,1,300,1597,323,6.46,75,80.75,2003,0,81,1
378,2857,day,Bangladesh,Sri-Lanka,0,0.5,0,187,197,124,3.978609626,17,11.27272727,2003,1,-93,0
379,2500,day,West-Indies,England,0,0.272727273,1,180,169,156,5.2,30,26,2004,0,-68,0
380,2509,day,West-Indies,England,0,0.452380952,1,300,199,261,5.22,42.85714286,37.28571429,2004,0,29,0
381,2508,day,England,West-Indies,0,0.344827586,0,300,1697,280,5.6,33.33333333,31.11111111,2004,0,55,0
382,2507,day,England,West-Indies,0,0.344827586,0,300,1697,281,5.62,33.33333333,31.22222222,2004,0,56,0
383,3919,daynight,England,New-Zealand,0,0.368421053,1,197,1039,101,3.076142132,17.90909091,9.181818182,2004,1,-148,0
384,3918,day,England,West-Indies,0,0.428571429,1,230,34,147,3.834782609,20.90909091,13.36363636,2004,1,-107,0
385,3923,day,England,West-Indies,0,0.462686567,1,300,10,285,5.7,37.5,35.625,2004,0,45,0
386,3922,day,England,New-Zealand,0,0.384615385,1,300,176,237,4.74,37.5,29.625,2004,0,-6,0
387,3920,daynight,West-Indies,England,0,0.391304348,0,241,179,159,3.958506224,21.90909091,14.45454545,2004,1,-70,0
388,3824,day,England,West-Indies,0,0.410958904,1,298,45,217,4.369127517,27.09090909,19.72727273,2004,1,-34,0
389,3822,day,Australia,England,0,0.412698413,0,300,164,259,5.18,30,25.9,2004,0,29,0
390,3819,day,England,Sri-Lanka,0,0.451612903,1,300,1184,251,5.02,37.5,31.375,2004,0,4,1
391,2648,day,India,England,1,0.462686567,0,297,10,204,4.121212121,27,18.54545455,2004,1,-36,1
392,2647,day,England,India,0,0.410958904,1,300,45,307,6.14,50,51.16666667,2004,0,56,1
393,2646,day,India,England,0,0.428571429,0,263,34,170,3.878326996,23.90909091,15.45454545,2004,1,-84,0
394,3263,daynight,India,Australia,1,0.566037736,0,300,132,296,5.92,60,59.2,2004,0,72,0
395,3261,daynight,India,Australia,1,0.435897436,0,300,209,303,6.06,60,60.6,2004,0,75,1
396,3257,daynight,Australia,India,1,0.483221477,1,291,61,288,5.93814433,26.45454545,26.18181818,2004,1,66,1
397,2490,day,Australia,Sri-Lanka,1,0.37704918,0,300,679,198,3.96,37.5,24.75,2004,0,-8,0
398,2488,daynight,Australia,Sri-Lanka,1,0.541984733,0,286,1004,233,4.888111888,26,21.18181818,2004,1,-2,1
399,2487,daynight,Sri-Lanka,Australia,1,0.541984733,1,300,1004,226,4.52,33.33333333,25.11111111,2004,0,-9,0
400,2485,day,Sri-Lanka,Australia,1,0.448275862,1,299,1434,245,4.91638796,27.18181818,22.27272727,2004,1,29,1
401,2484,daynight,Australia,Sri-Lanka,1,0.448275862,0,300,1434,262,5.24,42.85714286,37.42857143,2004,0,46,1
402,3270,daynight,Australia,India,1,0.566037736,1,300,132,359,7.18,50,59.83333333,2004,0,135,1
403,3269,daynight,India,Australia,1,0.483221477,0,294,61,222,4.530612245,26.72727273,20.18181818,2004,1,0,0
404,3267,day,India,Australia,1,0.50617284,0,294,213,203,4.142857143,26.72727273,18.45454545,2004,1,-20,0
405,3990,day,Australia,Pakistan,1,0.571428571,0,300,1122,192,3.84,37.5,24,2004,0,-36,1
406,3818,day,New-Zealand,Australia,0,0.410958904,0,300,45,198,3.96,30,19.8,2004,0,-53,0
407,3991,day,Australia,Pakistan,0,0.462686567,0,300,10,269,5.38,42.85714286,38.42857143,2004,0,29,1
408,4000,daynight,Australia,New-Zealand,1,0.566037736,1,300,132,261,5.22,37.5,32.625,2004,0,37,1
409,3999,daynight,Australia,New-Zealand,0,0.666666667,1,300,1177,246,4.92,30,24.6,2004,0,-7,0
410,2477,daynight,South-Africa,West-Indies,1,0.476190476,1,300,173,179,3.58,37.5,22.375,2004,0,-54,1
411,2476,daynight,South-Africa,West-Indies,1,0.651162791,1,300,174,263,5.26,60,52.6,2004,0,28,1
412,2489,day,New-Zealand,South-Africa,0,0.38961039,1,198,283,193,5.848484848,22,21.44444444,2004,0,-26,1
413,2486,day,South-Africa,New-Zealand,0,0.380952381,0,300,155,259,5.18,37.5,32.375,2004,0,45,0
414,2483,daynight,New-Zealand,South-Africa,0,0.516129032,1,228,1166,254,6.684210526,38,42.33333333,2004,0,21,1
415,2482,daynight,South-Africa,New-Zealand,1,0.479166667,0,300,152,253,5.06,33.33333333,28.11111111,2004,0,23,0
416,2481,daynight,New-Zealand,South-Africa,0,0.38961039,1,300,283,225,4.5,33.33333333,25,2004,0,6,0
417,2480,daynight,West-Indies,South-Africa,1,0.395348837,0,300,508,304,6.08,100,101.3333333,2004,0,68,0
418,2479,day,South-Africa,West-Indies,1,0.407407407,1,300,902,297,5.94,60,59.4,2004,0,51,0
419,2491,day,South-Africa,New-Zealand,1,0.377777778,0,300,453,186,3.72,30,18.6,2004,0,-55,0
420,2520,day,Sri-Lanka,South-Africa,0,0.37704918,1,300,679,308,6.16,33.33333333,34.22222222,2004,0,102,1
421,2519,day,South-Africa,Sri-Lanka,0,0.448275862,0,300,1434,235,4.7,37.5,29.375,2004,0,19,0
422,2518,daynight,South-Africa,Sri-Lanka,1,0.448275862,0,300,1434,191,3.82,27.27272727,17.36363636,2004,1,-25,0
423,2517,day,Sri-Lanka,South-Africa,1,0.541984733,1,300,1004,213,4.26,30,21.3,2004,0,-22,1
424,2516,daynight,South-Africa,Sri-Lanka,1,0.541984733,0,300,1004,263,5.26,30,26.3,2004,0,28,0
425,3820,day,South-Africa,West-Indies,0,0.410958904,0,300,45,246,4.92,42.85714286,35.14285714,2004,0,-5,0
426,3813,day,Bangladesh,South-Africa,1,0.412698413,0,189,164,93,2.952380952,17.18181818,8.454545455,2004,1,-137,0
427,2512,day,Bangladesh,West-Indies,1,0.391304348,0,150,1131,118,4.72,18.75,14.75,2004,0,-125,0
428,2511,day,West-Indies,Bangladesh,0,0.47826087,1,150,680,124,4.96,18.75,15.5,2004,0,-76,1
429,2510,day,Bangladesh,West-Indies,0,0.47826087,0,300,680,144,2.88,33.33333333,16,2004,0,-56,0
430,3925,day,New-Zealand,West-Indies,0,0.462686567,0,296,10,266,5.391891892,26.90909091,24.18181818,2004,1,26,1
431,3921,day,West-Indies,New-Zealand,0,0.285714286,0,278,644,216,4.661870504,25.27272727,19.63636364,2004,1,-9,0
432,3823,day,Pakistan,West-Indies,1,0.451612903,0,230,1184,131,3.417391304,20.90909091,11.90909091,2004,1,-116,0
433,3817,day,West-Indies,Bangladesh,0,0.451612903,0,300,1184,269,5.38,75,67.25,2004,0,22,1
434,2475,daynight,New-Zealand,Pakistan,1,0.516129032,1,300,1166,307,6.14,33.33333333,34.11111111,2004,0,74,1
435,2474,day,Pakistan,New-Zealand,0,0.377777778,0,219,453,126,3.452054795,19.90909091,11.45454545,2004,1,-115,0
436,2473,day,Pakistan,New-Zealand,0,0.479166667,0,300,152,255,5.1,30,25.5,2004,0,25,0
437,2472,day,New-Zealand,Pakistan,0,0.111111111,1,300,1653,235,4.7,33.33333333,26.11111111,2004,0,71,0
438,2471,day,Pakistan,New-Zealand,0,0.38961039,0,300,283,229,4.58,37.5,28.625,2004,0,10,0
439,2523,daynight,New-Zealand,Bangladesh,1,0.517241379,0,300,475,250,5,37.5,31.25,2004,0,10,1
440,2522,daynight,Bangladesh,New-Zealand,1,0.517241379,1,262,475,146,3.34351145,23.81818182,13.27272727,2004,1,-94,0
441,2521,day,New-Zealand,Bangladesh,1,0.6,0,296,476,224,4.540540541,26.90909091,20.36363636,2004,1,14,1
442,2529,day,Sri-Lanka,New-Zealand,0,0.38961039,0,252,283,141,3.357142857,22.90909091,12.81818182,2004,1,-78,0
443,2499,daynight,India,Pakistan,0,0.507936508,0,300,545,293,5.86,37.5,36.625,2004,0,44,1
444,2498,daynight,Pakistan,India,1,0.507936508,1,300,545,293,5.86,30,29.3,2004,0,44,0
445,2497,day,India,Pakistan,0,0.4,0,300,879,244,4.88,30,24.4,2004,0,22,0
446,2496,daynight,Pakistan,India,1,0.458333333,1,300,1001,329,6.58,42.85714286,47,2004,0,93,1
447,2494,day,India,Pakistan,0,0.458333333,0,300,487,349,6.98,37.5,43.625,2004,0,100,1
448,3330,daynight,India,Sri-Lanka,1,0.541984733,0,300,1004,271,5.42,42.85714286,38.71428571,2004,0,36,1
449,3329,daynight,Pakistan,India,1,0.541984733,0,300,1004,300,6,30,30,2004,0,65,1
450,3326,day,Bangladesh,India,0,0.37704918,0,295,679,177,3.6,26.81818182,16.09090909,2004,1,-29,0
451,3325,daynight,Sri-Lanka,India,1,0.448275862,1,300,1434,282,5.64,60,56.4,2004,0,66,1
452,3988,day,Pakistan,India,0,0.571428571,0,198,1122,192,5.818181818,28.28571429,27.42857143,2004,0,-36,1
453,3332,daynight,Sri-Lanka,India,1,0.541984733,1,300,1004,228,4.56,30,22.8,2004,0,-7,1
454,3821,day,India,Pakistan,0,0.412698413,0,299,164,200,4.013377926,27.18181818,18.18181818,2004,1,-30,0
455,3998,daynight,India,Pakistan,1,0.6,1,300,292,292,5.84,42.85714286,41.71428571,2004,0,41,0
456,2531,daynight,India,Bangladesh,1,0.517241379,0,300,475,348,6.96,50,58,2004,0,108,1
457,2530,daynight,Bangladesh,India,1,0.517241379,1,300,475,229,4.58,30,22.9,2004,0,-11,1
458,2528,day,India,Bangladesh,0,0.6,0,300,476,245,4.9,33.33333333,27.22222222,2004,0,35,1
459,3331,daynight,Bangladesh,Pakistan,1,0.541984733,0,272,1004,166,3.661764706,24.72727273,15.09090909,2004,1,-69,0
460,3327,daynight,Pakistan,Sri-Lanka,1,0.541984733,0,239,1004,122,3.062761506,21.72727273,11.09090909,2004,1,-113,0
461,3322,day,Pakistan,Bangladesh,1,0.37704918,0,300,679,257,5.14,42.85714286,36.71428571,2004,0,51,1
462,3997,daynight,Sri-Lanka,Pakistan,0,0.507936508,0,300,545,287,5.74,37.5,35.875,2004,0,38,1
463,3996,daynight,Sri-Lanka,Pakistan,0,0.507936508,0,300,545,293,5.86,42.85714286,41.85714286,2004,0,44,0
464,3994,day,Sri-Lanka,Pakistan,1,0.458333333,0,300,487,232,4.64,30,23.2,2004,0,-17,0
465,3328,daynight,Bangladesh,Sri-Lanka,1,0.541984733,0,300,1004,190,3.8,30,19,2004,0,-45,0
466,2536,day,South-Africa,England,0,0.395348837,1,300,508,175,3.5,30,17.5,2005,0,-61,0
467,2543,day,England,South-Africa,0,0.407407407,0,299,902,240,4.816053512,27.18181818,21.81818182,2005,1,-6,0
468,2541,daynight,South-Africa,England,1,0.454545455,1,300,931,311,6.22,37.5,38.875,2005,0,86,1
469,2540,day,South-Africa,England,0,0.651162791,1,300,174,291,5.82,50,48.5,2005,0,56,1
470,2539,daynight,England,South-Africa,1,0.476190476,0,300,173,267,5.34,33.33333333,29.66666667,2005,0,34,0
471,8322,day,Bangladesh,England,1,0.391304348,0,300,179,208,4.16,37.5,26,2005,0,-21,0
472,8318,daynight,Australia,England,0,0.368421053,0,300,1039,266,5.32,50,44.33333333,2005,0,17,1
473,8317,daynight,England,Bangladesh,1,0.428571429,1,300,34,391,7.82,60,78.2,2005,0,137,1
474,8316,day,Australia,England,1,0.384615385,0,300,176,252,5.04,30,25.2,2005,0,9,0
475,8314,day,Bangladesh,England,0,0.410958904,0,272,45,190,4.191176471,24.72727273,17.27272727,2005,1,-61,0
